"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-01","2023","01","01","","-6.1","","-13.9","","-10.0","","28.0","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-02","2023","01","02","","-8.3","","-13.0","","-10.7","","28.7","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-03","2023","01","03","","-10.9","","-17.8","","-14.4","","32.4","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-04","2023","01","04","","-10.1","","-18.3","","-14.2","","32.2","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-05","2023","01","05","","-6.5","","-20.0","","-13.2","","31.2","","0.0","","","","","","0.0","","","","18","","44",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-06","2023","01","06","","-2.9","","-9.9","","-6.4","","24.4","","0.0","","","","","","0.0","","","","18","","43",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-07","2023","01","07","","-2.8","","-13.0","","-7.9","","25.9","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-08","2023","01","08","","2.6","","-10.6","","-4.0","","22.0","","0.0","","","","","","0.0","","","","20","","38",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-09","2023","01","09","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-10","2023","01","10","","-7.3","","-11.3","","-9.3","","27.3","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-11","2023","01","11","","-9.9","","-13.7","","-11.8","","29.8","","0.0","","","","","","0.4","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-12","2023","01","12","","-8.5","","-14.9","","-11.7","","29.7","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-13","2023","01","13","","4.3","","-10.3","","-3.0","","21.0","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-14","2023","01","14","","2.4","","-13.2","","-5.4","","23.4","","0.0","","","","","","0.0","","","","30","","34",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-15","2023","01","15","","-4.8","","-14.3","","-9.6","","27.6","","0.0","","","","","","0.4","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-16","2023","01","16","","-5.2","","-8.3","","-6.8","","24.8","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-17","2023","01","17","","-5.6","","-9.9","","-7.7","","25.7","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-18","2023","01","18","","-7.7","","-16.0","","-11.8","","29.8","","0.0","","","","","","0.5","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-19","2023","01","19","","-4.1","","-16.4","","-10.3","","28.3","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-20","2023","01","20","","-4.7","","-12.8","","-8.8","","26.8","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-21","2023","01","21","","1.1","","-4.7","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-22","2023","01","22","","2.3","","-10.1","","-3.9","","21.9","","0.0","","","","","","0.0","","","","36","","63",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-23","2023","01","23","","1.0","","-13.9","","-6.4","","24.4","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-24","2023","01","24","","2.1","","-7.7","","-2.8","","20.8","","0.0","","","","","","0.0","","","","34","","64",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-25","2023","01","25","","1.9","","-8.6","","-3.4","","21.4","","0.0","","","","","","0.8","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-26","2023","01","26","","5.0","","-0.4","","2.3","","15.7","","0.0","","","","","","0.5","","","","34","","53",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-27","2023","01","27","","2.0","","-14.6","","-6.3","","24.3","","0.0","","","","","","1.2","","","","5","","42",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-28","2023","01","28","","-14.6","","-21.9","","-18.2","","36.2","","0.0","","","","","","0.4","","","","34","","47",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-29","2023","01","29","","-16.9","","-22.9","","-19.9","","37.9","","0.0","","","","","","0.0","","","","35","","46",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-30","2023","01","30","","-11.0","","-17.3","","-14.1","","32.1","","0.0","","","","","","0.0","","","","35","","42",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-01-31","2023","01","31","","-7.6","","-14.3","","-10.9","","28.9","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-01","2023","02","01","","-11.4","","-17.8","","-14.6","","32.6","","0.0","","","","","","0.0","","","","2","","45",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-02","2023","02","02","","-14.0","","-18.3","","-16.1","","34.1","","0.0","","","","","","0.0","","","","17","","42",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-03","2023","02","03","","1.3","","-15.1","","-6.9","","24.9","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-04","2023","02","04","","1.8","","-4.3","","-1.3","","19.3","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-05","2023","02","05","","5.9","","-8.3","","-1.2","","19.2","","0.0","","","","","","0.0","","","","34","","41",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-06","2023","02","06","","4.2","","-8.5","","-2.2","","20.2","","0.0","","","","","","0.0","","","","36","","41",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-07","2023","02","07","","5.0","","-3.7","","0.6","","17.4","","0.0","","","","","","0.0","","","","35","","46",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-08","2023","02","08","","-0.8","","-9.4","","-5.1","","23.1","","0.0","","","","","","0.0","","","","35","","43",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-09","2023","02","09","","0.2","","-11.8","","-5.8","","23.8","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-10","2023","02","10","","5.0","","-3.6","","0.7","","17.3","","0.0","","","","","","0.0","","","","25","","54",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-11","2023","02","11","","1.9","","-9.7","","-3.9","","21.9","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-12","2023","02","12","","2.6","","-10.0","","-3.7","","21.7","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-13","2023","02","13","","3.7","","-7.2","","-1.8","","19.8","","0.0","","","","","","0.0","","","","36","","64",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-14","2023","02","14","","-5.9","","-16.8","","-11.4","","29.4","","0.0","","","","","","0.0","","","","2","","36",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-15","2023","02","15","","-3.5","","-14.5","","-9.0","","27.0","","0.0","","","","","","0.0","","","","","","",""
"-112.68","51.66","MORRIN AGDM","3024668","2023-02-16","2023","02","16","","0.1","","-11.3","","-5.6","","23.6","","0.0","","","","","","0.0","","","","","","",""
